URL_NUM,URL_NAME,NLP_READING_TIME_IN_MINS_212WPM,BSOUP_NUMWORDS,NLP_NUMWORDS,META_YEARS_SINCE_FIRST_PUBLISHED,META_YEARS_SINCE_LAST_MODIFIED,NLP_FIRST_PUBLISHED_DATETIME,META_FIRST_PUBLISHED_DATE,META_LAST_MODIFIED_DATETIME,NLP_KEYWORDS,TITLE_TAG_VALUE,META_DESCRIPTION
url333,https://www.cookwithmanali.com/eggless-blueberry-muffins/,4.1,1389,859,3.655,0.729,2020-06-03T12:35:44,2020-06-03T12:35:44,2023-05-07T18:30:21,milk - muffins - cup - blueberries - add - eggless - flour - recipe - blueberry - sweetened,Eggless Blueberry Muffins - Cook With Manali,Soft and moist Eggless Blueberry Muffins are easy to make with basic pantry ingredients! These make the perfect summer time treat!
url334,https://www.cookwithmanali.com/eggless-brownies/,8.8,2527,1860,0.888,0.729,2023-03-10T01:00:00,2023-03-10T01:00:00,2023-05-07T17:58:42,yogurt - sugar - eggless - butter - add - recipe - using - powder - brownies - oven,Eggless Brownies - Cook With Manali,These eggless brownies are fudgy and gooey without using eggs! Pair them with a scoop of vanilla ice cream for the ultimate dessert!
url335,https://www.cookwithmanali.com/eggless-cake-rusk/,6.9,2111,1470,3.153,0.729,2020-12-03T23:41:47,2020-12-03T23:41:47,2023-05-07T18:22:49,white - eggless - recipe - rusks - rusk - oven - bake - baked - cake - minutes,Eggless Cake Rusk - Cook With Manali,Eggless Cake Rusk made with basic pantry ingredients make the perfect crispy chai time treat! They are great to dunk in your coffee too!
url336,https://www.cookwithmanali.com/eggless-chocolate-cake/,7.8,2552,1664,5.145,0.729,2018-12-07T00:05:48,2018-12-07T00:05:48,2023-05-07T18:12:33,good - chocolate - add - eggless - ingredients - ganache - recipe - cream - frosting - cake,Eggless Chocolate Cake - Cook With Manali,It's the season for cookies and cakes and I thought this will be the perfect time to share my easy and perfect Eggless Chocolate Cake recipe with you Soft and moist Eggless Chocolate Cake made with basic pantry ingredients. This is an easy recipe and the perfect chocolate cake for just about any occasion!
url337,https://www.cookwithmanali.com/eggless-chocolate-chip-cake/,3.9,1294,826,4.649,0.729,2019-06-06T00:05:03,2019-06-06T00:05:03,2023-05-07T18:12:29,cup - loaf - chocolate - eggless - buttermilk - chip - tea - baking - recipe - cake,Eggless Chocolate Chip Cake - Cook With Manali,Loaf of soft and moist eggless chocolate chip cake makes the perfect tea time treat. It's best enjoyed with a cup of coffee or tea.
url338,https://www.cookwithmanali.com/eggless-chocolate-cupcakes/,7.9,1621,1665,6.534,0.729,2017-07-18T00:05:28,2017-07-18T00:05:28,2023-05-07T18:26:04,video - cup - chocolate - add - eggless - ingredients - baking - powder - cupcakes - frosting - minutes,Eggless Chocolate Cupcakes + Video - Cook With Manali,Perfect soft and moist Eggless Chocolate Cupcakes topped with a creamy Chocolate Buttercream Frosting! The perfect cupcakes for all occasion!
url339,https://www.cookwithmanali.com/eggless-chocolate-lava-cake/,8.5,2551,1810,2.964,0.729,2021-02-10T01:58:23,2021-02-10T01:58:23,2023-05-07T18:12:17,ramekins - cakes - chocolate - add - eggless - recipe - using - powder - lava - used - cake,Eggless Chocolate Lava Cake - Cook With Manali,Easy Eggless Chocolate Lava Cake make the ultimate indulgent dessert. Make these in less than 30 minutes with readily available ingredients!
url340,https://www.cookwithmanali.com/eggless-chocolate-mousse-cake/,5.9,2088,1249,3.962,0.685,2020-02-12T00:38:11,2020-02-12T00:38:11,2023-05-23T14:02:54,chocolate - mousse - add - eggless - ganache - chopped - recipe - cream - used - cake,Eggless Chocolate Mousse Cake - Cook With Manali,"Eggless Chocolate Mousse Cake has a layer of soft eggless chocolate cake, light chocolate mousse and finished with chocolate ganache!"
url341,https://www.cookwithmanali.com/eggless-chocolate-stuffed-tutti-frutti-cookies/,2.9,1033,616,9.836,0.729,2014-03-31T17:09:16,2014-03-31T17:09:16,2023-05-07T18:23:32,cookies - chocolate - dough - tutti - eggless - stuffed - add - using - frutti - form - water - tbsp,Chocolate Stuffed Tutti Frutti Cookies (Eggless) - Cook With Manali,"Cookies are my favorite thing to bake or maybe it's the cupcakes? Well, it's hard to say what I like to bake the most but cookies are definitely one of my"
url342,https://www.cookwithmanali.com/eggless-cinnamon-mini-bundt-cakes/,5.0,1030,1065,8.482,0.729,2015-08-07T00:30:24,2015-08-07T00:30:24,2023-05-07T18:12:49,bowl - cakes - cinnamon - glaze - eggless - sugar - powdered - baking - almond - bundt - mini,Eggless Cinnamon Mini Bundt Cakes - Cook With Manali,Cinnamon Mini Bundt Cakes with Almond Glaze are great for a tea party or to snack on. They are also eggless!
url343,https://www.cookwithmanali.com/eggless-coconut-cookies/,4.5,915,948,7.841,0.729,2016-03-28T01:33:57,2016-03-28T01:33:57,2023-05-07T18:23:10,cup - cookies - extract - coconut - eggless - indian - powder - teaspoon - nutmeg - style - minutes,Eggless Coconut Cookies - Cook With Manali,Indian style crispy and eggless Coconut Cookies are perfect to be enjoyed with a cup of chai. You only need 10 minutes to make these!
url344,https://www.cookwithmanali.com/eggless-danish-butter-cookies/,5.2,1566,1098,3.123,0.729,2020-12-14T01:46:14,2020-12-14T01:46:14,2023-05-07T18:22:46,piping - cookies - eggless - butter - pipe - christmas - baking - temperature - used - danish,Eggless Danish Butter Cookies - Cook With Manali,"These Eggless Danish Butter Cookies are buttery, crumbly and made with only 5 basic pantry ingredients! Perfect treat for the holidays!"
url345,https://www.cookwithmanali.com/eggless-date-walnut-cake/,6.2,2081,1306,2.101,0.729,2021-12-22T00:43:01,2021-12-22T00:43:01,2023-05-07T18:12:14,vegan - walnut - cup - milk - date - dense - wheat - eggless - flour - pan - using - dates - cake,Eggless Date Walnut Cake (Vegan) - Cook With Manali,This Eggless Date Walnut Cake is naturally sweetened and makes the perfect treat for the holidays! It's also vegan and easy to make!
url346,https://www.cookwithmanali.com/eggless-easter-sugar-cookies/,5.6,1150,1193,9.792,0.729,2014-04-16T19:06:39,2014-04-16T19:06:39,2023-05-07T18:23:30,icing - cookies - sugar - eggless - easter - using - royal - used - till - egg,Eggless Easter Sugar Cookies - Cook With Manali,Eggless Easter Sugar Cookies decorated with Eggless Royal Icing! Get your kids involved and make some sugar cookies for Easter!
url347,https://www.cookwithmanali.com/eggless-ferrero-rocher-cake/,7.9,3083,1675,1.06,0.729,2023-01-06T10:56:03,2023-01-06T10:56:03,2023-05-07T18:12:10,cup - chocolate - praline - add - eggless - ganache - sugar - ferrero - nutella - rocher - buttercream - cake - minutes,Eggless Ferrero Rocher Cake - Cook With Manali,Decadent Ferrero Rocher Cake has a chocolate sponge filled with hazelnut praline & topped with Nutella buttercream for ultimate indulgence!
url348,https://www.cookwithmanali.com/eggless-french-toast/,6.1,1562,1302,2.737,2.737,2021-05-04T00:10:45,2021-05-04T00:10:45,2021-05-04T00:10:48,milk - toast - mixture - add - eggless - butter - recipe - skillet - thick - bread - french,Eggless French Toast - Cook With Manali,Eggless French Toast are made with basic pantry ingredients in less than 30 minutes! Serve with berries for the perfect breakfast!
url349,https://www.cookwithmanali.com/eggless-fruit-cake/,7.9,1625,1683,6.162,0.729,2017-12-01T01:21:06,2017-12-01T01:21:06,2023-05-07T18:12:39,fruit - nuts - fruits - dried - mix - eggless - flour - powder - teaspoon - juice - cake,Eggless Fruit Cake - Cook With Manali,"Eggless Fruit Cake loaded with dried fruits, nuts and filled with the aroma of all the warm spices. Enjoy a slice of this fruit cake this festive season!"
url350,https://www.cookwithmanali.com/eggless-kaju-pista-cookies/,5.6,1151,1184,8.142,0.729,2015-12-09T01:52:18,2015-12-09T01:52:18,2023-05-07T18:23:13,cookies - chocolate - dough - eggless - pista - pistachio - powder - cashew - perfect - g - till - kaju,Eggless Kaju Pista Cookies (Cashew Pistachio Cookies) - Cook With Manali,Eggless Crispy Kaju Pista Cookies are popular tea-time cookies in India. They are flavored with cardamom and are perfect to dip in chai!
url351,https://www.cookwithmanali.com/eggless-lemon-cake/,5.2,1609,1112,0.589,0.589,2023-06-27T09:56:32,2023-06-27T09:56:32,2023-06-27T10:17:13,milk - lemon - yogurt - mix - add - eggless - flour - butter - using - cake,Eggless Lemon Cake - Cook With Manali,This Eggless Lemon Cake is made with basic pantry ingredients and is the perfect cake to snack on with a cup of tea or coffee.
url352,https://www.cookwithmanali.com/eggless-marble-cake/,3.6,1259,762,4.118,0.729,2019-12-17T00:05:00,2019-12-17T00:05:00,2023-05-07T18:12:28,chocolate - vanilla - eggless - add - parts - batter - recipe - powder - marble - cake,Eggless Marble Cake - Cook With Manali,Can't choose between vanilla and chocolate? Then try this Eggless Marble Cake which has the goodness of both the flavors! It can also be made vegan.
url353,https://www.cookwithmanali.com/eggless-oatmeal-chocolate-chunk-cookies/,5.5,1694,1163,3.118,0.729,2020-12-16T01:10:10,2020-12-16T01:10:10,2023-05-07T18:22:44,cookies - chocolate - sugar - eggless - dough - used - baking - oatmeal - oats - chunk - soft - minutes,Soft Eggless Oatmeal Chocolate Chunk Cookies - Cook With Manali,Eggless Oatmeal Chocolate Chunk Cookies- soft cookies with dark chocolate chunks make the ultimate treat! Enjoy with milk!
url354,https://www.cookwithmanali.com/eggless-paan-cheesecake/,9.8,3079,2084,2.847,2.293,2021-03-25T00:58:34,2021-03-25T00:58:34,2021-10-13T23:53:40,add - paan - pan - eggless - recipe - instant - room - pot - water - used - cheesecake,Eggless Paan Cheesecake - Cook With Manali,"Paan Cheesecake- Indian fusion cheesecake flavored with paan leaves, fennel & gulkand! This creamy cheesecake is refreshing and also eggless!"
url355,https://www.cookwithmanali.com/eggless-pancakes/,6.0,1914,1281,1.715,1.701,2022-05-12T14:27:05,2022-05-12T14:27:05,2022-05-17T17:48:46,milk - mix - add - eggless - butter - flour - batter - recipe - pancakes - used,Eggless Pancakes - Cook With Manali,"Light and fluffy eggless pancakes make the perfect start to the day! Serve these with maple syrup, fresh fruits for a wholesome breakfast!"
url356,https://www.cookwithmanali.com/eggless-strawberry-avocado-ice-cream/,3.8,1151,805,9.926,0.729,2014-02-26T17:28:42,2014-02-26T17:28:42,2023-05-07T17:38:24,milk - cup - mixture - vanilla - eggless - fresh - 34 - half - cream - strawberry - puree - ice - avocado,Eggless Strawberry Avocado Ice Cream - Cook With Manali,"Strawberry and avocado, how does the combination sound? I never gave it a thought until I tasted a frozen yogurt which combined the two flavors, it was"
url357,https://www.cookwithmanali.com/eggless-strawberry-muffins/,4.6,1573,984,2.537,0.729,2021-07-16T20:43:43,2021-07-16T20:43:43,2023-05-07T18:29:59,milk - muffins - wheat - mix - add - eggless - flour - sugar - batter - using - strawberry - oil - strawberries,Whole Wheat Eggless Strawberry Muffins - Cook With Manali,Eggless Strawberry Muffins made with whole wheat flour and basic pantry ingredients make the perfect snack! So good with coffee or milk.
url358,https://www.cookwithmanali.com/eggless-thumbprint-cookies/,7.0,1953,1480,2.162,0.729,2021-11-30T02:02:00,2021-11-30T02:02:00,2023-05-07T18:22:38,cookies - sugar - eggless - dough - butter - recipe - baking - jam - bake - thumbprint - used,Eggless Thumbprint Cookies - Cook With Manali,These Eggless Thumbprint Cookies are made with basic pantry ingredients and filled with jam. An easy cookie to enjoy for every season!
url359,https://www.cookwithmanali.com/eggless-tutti-frutti-cake/,4.9,1058,1034,6.008,0.729,2018-01-26T00:15:11,2018-01-26T00:15:11,2023-05-07T18:12:37,mix - tutti - eggless - flour - pineapple - baking - powder - frutti - cake - optional,Eggless Tutti Frutti Cake - Cook With Manali,"Eggless Tutti Frutti Cake. A popular Tea Time Fruit Cake from India. So easy, so good!"
url360,https://www.cookwithmanali.com/eggless-tutti-frutti-cookies/,3.0,658,632,10.422,0.729,2013-08-29T20:27:43,2013-08-29T20:27:43,2023-05-07T18:23:37,pudding - cookies - dough - tutti - eggless - jello - using - filling - frutti - soft - pie,Eggless Tutti Frutti Cookies - Cook With Manali,Tutti Frutti are candied fruits which are often used in baked goodies like cakes and cookies. Tutti Frutti cakes are quite popular in India and I remember
url361,https://www.cookwithmanali.com/eggless-whole-wheat-chocolate-banana-muffins/,5.7,1180,1212,7.808,0.729,2016-04-09T00:42:45,2016-04-09T00:42:45,2023-05-07T18:32:48,muffins - wheat - chocolate - sugar - banana - eggless - coconut - bananas - oil - till - minutes,Eggless Whole Wheat Chocolate Banana Muffins - Cook With Manali,Whole Wheat Chocolate Banana Muffins are great for snacking! They are made with whole wheat and are also eggless and free of refined sugar!
url362,https://www.cookwithmanali.com/eggless-whole-wheat-jaggery-cake/,3.8,1255,796,3.537,0.159,2020-07-16T00:02:27,2020-07-16T00:02:27,2023-12-01T17:43:12,wheat - add - eggless - sugar - pan - recipe - powder - oil - bake - jaggery - cake,Eggless Whole Wheat Jaggery Cake - Cook With Manali,"Eggless Whole Wheat Jaggery Cake is made with basic pantry ingredients like oil, atta and jaggery. It's free of refined sugar and makes a great snack!"
url363,https://www.cookwithmanali.com/eggplant-mango-kadhi/,6.8,1421,1440,6.438,6.074,2017-08-22T00:05:41,2017-08-22T00:05:41,2018-01-02T00:13:37,mango - kadhi - add - eggplant - cumin - oil - heat - teaspoon - till - seeds,Eggplant Mango Kadhi - Cook With Manali,Mango Kadhi with sauteed eggplant. This sweet and sour kadhi is total comfort food and tastes amazing with rice! The days are getting shorter & colder
url364,https://www.cookwithmanali.com/eggplant-parmesan-stacks/,3.9,1335,817,8.405,4.507,2015-09-04T00:30:36,2015-09-04T00:30:36,2019-07-28T21:18:04,basil - parmesan - tomato - onion - eggplant - pasta - oil - slices - stacks - sauce - cheese,Eggplant Parmesan Stacks - Cook With Manali,"Quicker version of traditional eggplant parmesan, these Eggplant Parmesan Stacks make a great meal by itself or with a salad on the side!"
url365,https://www.cookwithmanali.com/festive-guacamole-apples-pomegranate/,3.4,741,729,7.203,6.074,2016-11-16T02:06:52,2016-11-16T02:06:52,2018-01-02T00:15:07,chopped - mg - favorite - perfect - guacamole - avocados - g - apples - festive - walnuts - pomegranate,Festive Guacamole with Apples & Pomegranate - Cook With Manali,"Festive guacamole with apples, pomegranate & toasted walnuts is perfect for the holidays! Serve it with some chips on the side!"
url366,https://www.cookwithmanali.com/fig-ice-cream-honey-roasted-almonds/,1.7,612,352,9.452,6.074,2014-08-18T17:36:14,2014-08-18T17:36:14,2018-01-02T00:33:55,almonds - taste - fresh - figs - recipe - cream - honey - roasted - ice - fig,Fig Ice Cream With Honey Roasted Almonds - Cook With Manali,Summers are full of fruits and fruity ice creams are one of the best to enjoy them in this heat. With only last few weeks of summer remaining I am trying
url367,https://www.cookwithmanali.com/flourless-almond-butter-cookies/,4.2,899,897,9.748,0.729,2014-05-02T12:17:21,2014-05-02T12:17:21,2023-05-07T18:23:29,cup - cookies - brown - chocolate - sugar - butter - banana - baking - almond - flourless - minutes,Flourless Almond Butter Cookies - Cook With Manali,"Here I present to you my new favorite cookie recipe, incredibly easy to make and it's flourless and also vegan! I swear it tastes so good that it made me"
url368,https://www.cookwithmanali.com/focaccia-bread-herbs/,8.3,1722,1758,9.803,6.074,2014-04-12T21:05:38,2014-04-12T21:05:38,2018-01-02T00:35:27,olive - yeast - dough - tsp - flour - herbs - oil - warm - bread - till - focaccia - minutes,Focaccia Bread With Herbs - Cook With Manali,Classic homemade focaccia bread flavored with dried herbs.
url369,https://www.cookwithmanali.com/focaccia-with-caramelized-onions-pistachios/,8.8,1812,1864,8.729,0.729,2015-05-09T03:30:56,2015-05-09T03:30:56,2023-05-07T18:37:46,olive - yeast - onions - dough - pistachios - flour - caramelized - oil - oven - bread - till - focaccia - minutes,Focaccia with Caramelized Onions & Pistachios - Cook With Manali,Focaccia with Caramelized Onions & Roasted Pistachios. An easy homemade bread for all occasions!
url370,https://www.cookwithmanali.com/french-macarons-basics/,5.0,1045,1064,9.929,0.729,2014-02-25T00:29:50,2014-02-25T00:29:50,2023-05-07T18:16:18,sheet - macarons - sugar - whites - almond - sift - eggs - basics - g - french - egg,French Macarons: The Basics - Cook With Manali,"French macarons are little delicious treats which are to die for. They really are! Honestly, if you haven't tasted them then you are definitely missing"
